Regiao,Cenario,Nos,EnergiaTotalExt_J,EnergiaMedia_J,PDR_Percent,JainIndex,TempoExec_s,LatenciaMedia_s,Enviados,Recebidos,PerdasColisaoExt,PerdasSinalFracoExt,PerdasSaturacaoExt,DR0_SF12,DR1_SF11,DR2_SF10,DR3_SF9,DR4_SF8,DR5_SF7,Semente
BR_64CH,1,5000,1495137.919514,299.027584,42.465879,0.481961,7760.707634,1.654487,717529,304705,412824,0,0,2778,734,561,345,211,371,19
BR_64CH,1,5000,1468509.943493,293.701989,43.501612,0.490393,6279.282775,1.616991,717578,312158,405420,0,0,2721,713,563,375,232,396,22
BR_64CH,1,5000,1484309.609901,296.861922,41.900593,0.475740,6062.955516,1.670204,717534,300651,416883,0,0,2740,749,571,364,199,377,23
BR_64CH,1,5000,1493928.811263,298.785762,41.739872,0.474070,7412.906075,1.676421,717501,299484,418017,0,0,2773,735,562,353,219,358,24
BR_64CH,1,5000,1490715.411350,298.143082,42.028638,0.477873,8106.965335,1.665905,717506,301558,415948,0,0,2759,737,583,356,227,338,21
BR_64CH,1,5000,1503571.729410,300.714346,41.829083,0.476626,7508.092619,1.671068,717496,300122,417374,0,0,2812,711,558,325,249,345,25
BR_64CH,1,5000,1492585.253222,298.517051,41.946558,0.477111,7695.003208,1.670232,717482,300959,416523,0,0,2778,709,584,363,221,345,26
BR_64CH,1,5000,1494033.874476,298.806775,41.660105,0.474744,7575.236805,1.666570,717497,298910,418587,0,0,2781,717,575,339,237,351,27
BR_64CH,1,5000,1484730.925248,296.946185,42.128414,0.478631,5665.773501,1.656757,717492,302268,415224,0,0,2754,734,541,366,259,346,29
BR_64CH,1,5000,1500551.529198,300.110306,41.011190,0.468537,6414.871456,1.686893,717531,294268,423263,0,0,2811,695,553,358,253,330,28
BR_64CH,1,5000,1495515.759255,299.103152,41.440172,0.472250,5885.500158,1.674211,717456,297315,420141,0,0,2790,712,566,339,225,368,31
BR_64CH,1,5000,1493224.591272,298.644918,41.739648,0.475767,6001.728050,1.674073,717536,299497,418039,0,0,2788,699,570,363,221,359,30
BR_64CH,1,5000,1496424.230088,299.284846,42.226208,0.479833,4771.715227,1.649858,717507,302976,414531,0,0,2788,709,584,358,209,352,32
